query,tweet_date,username,name,text,url,translated_text,CLASSIFICACAO
Morbius,23 Mar 2022,@rogercrf1895,roger,"o foda é q eu sei q morbius vai ser ruim, e mesmo assim eu vou ver o filme",https://nitter.net/rogercrf1895/status/1506782137210474498#m,"The fuck is that I know that Morbius is going to be bad, and I'm still going to watch the movie",1
Morbius,23 Mar 2022,@AdivinaCuantos,Adivina Cuántos,Filtran una escena post-créditos de Morbius (SPOILERS) > @Cinemascomics ift.tt/ucmTevG #news,https://nitter.net/AdivinaCuantos/status/1506782095179403265#m,They leak a post-credits scene from Morbius (SPOILERS) > @Cinemascomics ift.tt/ucmTevG #news,0
Morbius,23 Mar 2022,@Luca_zone,*,Aurora Ramazzotti 👑 a Madrid per la prima di Morbius con Jared Leto,https://nitter.net/Luca_zone/status/1506782033015713797#m,Aurora Ramazzotti 👑 in Madrid for the premiere of Morbius with Jared Leto,0
Morbius,23 Mar 2022,@tRi_beccv,ρɭคٱก ﻝคกﻉ,Morbius looks like it’s coming out soon 🤷🏿‍♀️,https://nitter.net/tRi_beccv/status/1506781975620820992#m,Morbius looks like it’s coming out soon 🤷🏿‍♀️,0
Morbius,23 Mar 2022,@Jacen_El,Dare-Jacen,"Doesn't change the fact that they don't deserve him. Instead of giving us stuff we want like Spider-Man 2099 or Spider-Noir, they're making movies about Morbius and fucking Kraven. People who actually think that movie will be good are lying to themselves. Morbius too.",https://nitter.net/Jacen_El/status/1506781575463116803#m,"Doesn't change the fact that they don't deserve him. Instead of giving us stuff we want like Spider-Man 2099 or Spider-Noir, they're making movies about Morbius and fucking Kraven. People who actually think that movie will be good are lying to themselves. Morbius too.",1
Morbius,23 Mar 2022,@jacksonicide,jackson,When my boyfriend buys tickets for #Morbius. Exclusively in theatres April 1st.,https://nitter.net/jacksonicide/status/1506781395812769798#m,When my boyfriend buys tickets for #Morbius. Exclusively in theatres April 1st.,0
Morbius,23 Mar 2022,@DrDelorean,Dylan the Villain,Just read Morbius spoilers and good God I can't wait to rip this movie to shreds,https://nitter.net/DrDelorean/status/1506781279752273924#m,Just read Morbius spoilers and good God I can't wait to rip this movie to shreds,1
Morbius,23 Mar 2022,@Vchompooming,ChainChomps,Sounds like your more of a Morbius fan😠,https://nitter.net/Vchompooming/status/1506781265881669632#m,Sounds like your more of a Morbius fan😠,1
Morbius,23 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,@NBCSCeltics your channel always freezes. Fix it PLEASE!!!,https://nitter.net/Morbius_Fan1/status/1506781241227583495#m,@NBCSCeltics your channel always freezes. Fix it PLEASE!!!,0
Morbius,23 Mar 2022,@umm_Kaycee,protagonist,"Can I just teleport to next weekend already, so I can watch Morbius. Tired of waiting",https://nitter.net/umm_Kaycee/status/1506781054170017793#m,"Can I just teleport to next weekend already, so I can watch Morbius. Tired of waiting",1
Morbius,23 Mar 2022,@jacksonicide,jackson,That bitch ass Spider-Man mother fucker #Morbius could kick his scrawny little ass,https://nitter.net/jacksonicide/status/1506781010318483458#m,That bitch ass Spider-Man mother fucker #Morbius could kick his scrawny little ass,0
Morbius,23 Mar 2022,@Fitzpat80679470,Fitzpatrick Chansa,Is that war for morbius bro,https://nitter.net/Fitzpat80679470/status/1506780930287013889#m,Is that war for morbius bro,0
Morbius,23 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,dIrTy pLaY bY SmArT,https://nitter.net/Morbius_Fan1/status/1506780826108891146#m,dIrTy pLaY bY SmArT,0
Morbius,23 Mar 2022,@707DeeJay,💧💧Splash Ketchum💧💧,Me and keshawn talked about this too lol only way it makes sense is if Morbius and blade are connected along wit black knight and moon knight and hopefully Ghost Rider eventually,https://nitter.net/707DeeJay/status/1506780254433693697#m,Me and keshawn talked about this too lol only way it makes sense is if Morbius and blade are connected along wit black knight and moon knight and hopefully Ghost Rider eventually,1
Morbius,23 Mar 2022,@KamesJerr,Kames Jerr 🎬🎮,Can’t wait to see the latest Morbius Doctor,https://nitter.net/KamesJerr/status/1506780163509477383#m,Can’t wait to see the latest Morbius Doctor,1
Morbius,23 Mar 2022,@xavicuevas,𝕏𝕒𝕧𝕚𝕔𝕦𝕖𝕧𝕒𝕤 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇻🇪🇮🇱🎗🤟,"Matt Smith no entiende su personaje en Morbius El que fuera el undécimo Doctor reconoce estar confundido sobre Loxias Crown, su personaje en Morbius bit.ly/37Wu5gD",https://nitter.net/xavicuevas/status/1506779812425175040#m,"Matt Smith does not understand his character in Morbius The former eleventh Doctor admits to being confused about Loxias Crown, his character in Morbius bit.ly/37Wu5gD",0
Morbius,23 Mar 2022,@Antmallo,∆FMD,Los outfits que está metiendo Jared en las premiere de morbius por faaaaavor. Orgasmo visual me genera este hombre,https://nitter.net/Antmallo/status/1506779782381330435#m,"The outfits that Jared is wearing at the Morbius premiere, please. Visual orgasm this man generates in me",0
Morbius,23 Mar 2022,@RichTL_,RichTL 💫,No puede ser. Sony extorsionó a Lou tras salir de Morbius.,https://nitter.net/RichTL_/status/1506779543226433544#m,It just can't be. Sony blackmailed Lou after leaving Morbius.,0
Morbius,23 Mar 2022,@klintar06,Klintar06,Tan mala es Morbius? Tenia esperanzas 😞,https://nitter.net/klintar06/status/1506779408803237892#m,Is Morbius that bad? I had hopes 😞,0
Morbius,23 Mar 2022,@PeteLikesSharks,Pete,Me and my girls going to watch Morbius knowing full well it's gonna be terrible,https://nitter.net/PeteLikesSharks/status/1506779270240247808#m,Me and my girls going to watch Morbius knowing full well it's gonna be terrible,0
Morbius,23 Mar 2022,@MoobysEs,Moobys.es,Presentación de #Morbius en Madrid @JaredLeto Fotografía: @vrokdave,https://nitter.net/MoobysEs/status/1506779219740745731#m,Presentation of #Morbius in Madrid @JaredLeto Photography: @vrokdave,0
Morbius,23 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,,https://nitter.net/Morbius_Fan1/status/1506779138853638147#m,,0
Morbius,23 Mar 2022,@TostadaDCebolla,Broken🐲,La opinion del vagabundo este siempre me ha parecido una putisima mierda pero la verdad que Morbius apesta a basura desde que se anunció,https://nitter.net/TostadaDCebolla/status/1506779117819207688#m,"This vagabond's opinion has always seemed like fucking shit to me, but the truth is that Morbius has reeked of garbage since it was announced.",0
Morbius,23 Mar 2022,@ForbesLifeLatam,Forbes Life Latam,"Con #Morbius, Jared Leto presenta un personaje nunca antes visto en el universo de @Marvel. Conoce todos los detalles 👇 forbes.com.mx/forbes-life/en…",https://nitter.net/ForbesLifeLatam/status/1506779073174982668#m,"With #Morbius, Jared Leto introduces a character never before seen in the @Marvel universe. Know all the details 👇 forbes.com.mx/forbes-life/en…",0
Morbius,23 Mar 2022,@anajusantoss_,just me,"mano, dia 31 morbius, dia 14/4 animais fantásticos, dia 05/5 doutor estranho, dia 07/5 natiruts e baco, fora a caralhada de filmes q vão ter mais p frente nesse ano, tô fudida",https://nitter.net/anajusantoss_/status/1506779017344602120#m,"bro, on the 31st morbius, on the 14/4th fantastic animals, on the 5th/5th doctor strange, on the 7th/5th natiruts and baco, apart from the shitload of films that will be released this year, I'm fucked",0
Morbius,23 Mar 2022,@elperiodico,El Periódico,Jared Leto: 10 cosas que hay que saber del actor que se convierte en el villano de 'Morbius' elperiodi.co/mumrc3,https://nitter.net/elperiodico/status/1506778908045332480#m,Jared Leto: 10 things you need to know about the actor who becomes the villain of 'Morbius' elperiodi.co/mumrc3,1
Morbius,23 Mar 2022,@MaggotStitch,KJ Stitch bring me the horizon 5/5/26,Bro I’d love a stuffed Morbius to snuggle with just an idea,https://nitter.net/MaggotStitch/status/1506778509347336194#m,Bro I’d love a stuffed Morbius to snuggle with just an idea,0
Morbius,23 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,Mike Conley,https://nitter.net/Morbius_Fan1/status/1506778459527421954#m,Mike Conley,0
Morbius,23 Mar 2022,@MoobysEs,Moobys.es,Premiere de #Morbius #MorbiusLaPelicula @JaredLeto Pics: @vrokdave,https://nitter.net/MoobysEs/status/1506778250919428096#m,Premiere de #Morbius #MorbiusLaPelicula @JaredLeto Pics: @vrokdave,0
Morbius,23 Mar 2022,@superlc529,Linda | 😈 😇 #SaveDBD #LuciFam #SPNFamily,"I must admit, I know nothing about 'Morbius' 😅 I LOVE that Matt's answer was to meet Karen's MCU character. Life-long friends right there. 🥰 Rocking the long hair there, Matt! 😍🔥 #MattSmith",https://nitter.net/superlc529/status/1506778226626080770#m,"I must admit, I know nothing about 'Morbius' 😅 I LOVE that Matt's answer was to meet Karen's MCU character. Life-long friends right there. 🥰 Rocking the long hair there, Matt! 😍🔥 #MattSmith",0
Morbius,23 Mar 2022,@uglyprezident,L Sapien,Can't wait to see Morbius. 10th times the charm when it comes to Jared Leto and Jared Leto only.,https://nitter.net/uglyprezident/status/1506778012037132296#m,Can't wait to see Morbius. 10th times the charm when it comes to Jared Leto and Jared Leto only.,0
Morbius,23 Mar 2022,@jacksonicide,jackson,When my friends are taking about maybe seeing #Morbius on April 1st. Exclusively in theatres.,https://nitter.net/jacksonicide/status/1506777848614473735#m,When my friends are taking about maybe seeing #Morbius on April 1st. Exclusively in theatres.,1
Morbius,23 Mar 2022,@radiotongossa,RADIO TONGOSSA,Morbius en présence de @JaredLeto le mardi 22 Mars 2022 au Cinéma Champs-Élysées à Paris. @sitejaredletobr Vidéo complète : piped.video/c7DkpUo9nhw Images : @radiotongossa,https://nitter.net/radiotongossa/status/1506777759317737476#m,"Morbius in the presence of @JaredLeto on Tuesday March 22, 2022 at the Champs-Élysées Cinema in Paris. @sitejaredletobr Full video: piped.video/c7DkpUo9nhw Images: @radiotongossa",0
Morbius,23 Mar 2022,@Morbius_Fan1,Saint Chama 🗿,Agree,https://nitter.net/Morbius_Fan1/status/1506777523996274695#m,Agree,0
Morbius,23 Mar 2022,@EnsafHamid,Hamid Ensaf,"I think the international market will be a major reason on why I believe Fantastic Beasts: The Secrets Of Dumbledore will do so well, however if it isn't going to be Fantastic Beasts: The Secrets Of Dumbledore, it will likely be Morbius.",https://nitter.net/EnsafHamid/status/1506777389241708547#m,"I think the international market will be a major reason on why I believe Fantastic Beasts: The Secrets Of Dumbledore will do so well, however if it isn't going to be Fantastic Beasts: The Secrets Of Dumbledore, it will likely be Morbius.",0
Morbius,24 Mar 2022,@PossumLiker3000,Joseph,the morbius sweep its finally here,https://nitter.net/PossumLiker3000/status/1507145165751955470#m,the morbius sweep its finally here,1
Morbius,24 Mar 2022,@augenblighte,💴,there's already a morbius teaser??? about time,https://nitter.net/augenblighte/status/1507145069782265856#m,there's already a morbius teaser??? about time,1
Morbius,24 Mar 2022,@dvdnewshu,DVDNEWS 🇭🇺,Morbius - szinkronizált előzetes #3 ► piped.video/watch?v=ibQB1ZLA… | #dvdnewshu piped.video/watch?v=ibQB1ZLA…,https://nitter.net/dvdnewshu/status/1507145031022432258#m,Morbius - Dubbed Trailer #3 ► piped.video/watch?v=ibQB1ZLA… | #dvdnewshu piped.video/watch?v=ibQB1ZLA…,0
Morbius,24 Mar 2022,@jordanjwoodson,Jordan Woodson,"Lmao Sony really wants to try and convince us that Morbius is a real movie so much so that they are clearly paying critics to tweet about it and claim they've seen it. You aren't fooling us, Sony.",https://nitter.net/jordanjwoodson/status/1507144922863915015#m,"Lmao Sony really wants to try and convince us that Morbius is a real movie so much so that they are clearly paying critics to tweet about it and claim they've seen it. You aren't fooling us, Sony.",1
Morbius,24 Mar 2022,@ThatAFCGooner86,Josh,"Also, been reading comics for longer than youve been alive. If you think Morbius is solely a Superhero, you clearly havent read many.",https://nitter.net/ThatAFCGooner86/status/1507144870338732034#m,"Also, been reading comics for longer than youve been alive. If you think Morbius is solely a Superhero, you clearly havent read many.",0
Morbius,24 Mar 2022,@CheriStories,Fashionista Stories,Jared Leto in @gucci Fall 2022 at the ''#Morbius'' Madrid Photocall shar.es/aWSKTa,https://nitter.net/CheriStories/status/1507144810766946307#m,Jared Leto in @gucci Fall 2022 at the ''#Morbius'' Madrid Photocall shar.es/aWSKTa,0
Morbius,24 Mar 2022,@wandaslola,caroline. 🪩,just read ab the morbius post credit scenes and they’re absolutely horrendous 😭😭😭😭,https://nitter.net/wandaslola/status/1507144788897935371#m,just read ab the morbius post credit scenes and they’re absolutely horrendous 😭😭😭😭,1
Morbius,24 Mar 2022,@FredSmith914,Fred Smith,I am sincerely convinced that the Morbius ad campaign is a plot by Sony to sink the value of the Marvel co-sign by pushing the worst thing they could make as a Marvel product,https://nitter.net/FredSmith914/status/1507144722187386880#m,I am sincerely convinced that the Morbius ad campaign is a plot by Sony to sink the value of the Marvel co-sign by pushing the worst thing they could make as a Marvel product,1
Morbius,24 Mar 2022,@PresidentEgg16,President Egg 🍉,"Sure, I don’t really care about Morbius (the character) anyways",https://nitter.net/PresidentEgg16/status/1507144708178714629#m,"Sure, I don’t really care about Morbius (the character) anyways",1
Morbius,24 Mar 2022,@mike_morbius,🦇Mike🧪Morbius🦇🕸️⚰️🏰🪓,"Who will invade Russia to deal with them murdering journalists and political opponents, Russia's biological- and chemical weapons labs? science.org/content/article/…",https://nitter.net/mike_morbius/status/1507144702688219139#m,"Who will invade Russia to deal with them murdering journalists and political opponents, Russia's biological- and chemical weapons labs? science.org/content/article/…",0
Morbius,24 Mar 2022,@iheardyouliked,I Heard You Liked This,How all these non blue check mark dudes seeing MORBIUS already?,https://nitter.net/iheardyouliked/status/1507144631317942273#m,How all these non blue check mark dudes seeing MORBIUS already?,0
Morbius,24 Mar 2022,@AAssembleBR,Avengers Assemble BR,📷 Jared Leto na premiere de #Morbius em Londres.,https://nitter.net/AAssembleBR/status/1507144523364933637#m,📷 Jared Leto at the #Morbius premiere in London.,0
Morbius,24 Mar 2022,@AAssembleBR,Avengers Assemble BR,📷 Jared Leto na premiere de #Morbius em Paris.,https://nitter.net/AAssembleBR/status/1507144499100884992#m,📷 Jared Leto at the premiere of #Morbius in Paris.,0
Morbius,24 Mar 2022,@AAssembleBR,Avengers Assemble BR,📷 Jared Leto e o diretor Daniel Espinosa na premiere de #Morbius na Espanha.,https://nitter.net/AAssembleBR/status/1507144470776758272#m,📷 Jared Leto and director Daniel Espinosa at the premiere of #Morbius in Spain.,0
Morbius,24 Mar 2022,@HeySparkles16,Chips 📛,"I mean, i got reasons for hate venom 1, 2 and now im just waiting that morbius surprise me They say that the 3rd is the charm, hopefully and so",https://nitter.net/HeySparkles16/status/1507144322549907480#m,"I mean, i got reasons for hate venom 1, 2 and now im just waiting that morbius surprise me They say that the 3rd is the charm, hopefully and so",0
Morbius,24 Mar 2022,@RedDragon733,Dalton,People were hoping and getting excited that MORBIUS would be 2000s edgelord trash like Venom but it just ended up being boring is very funny,https://nitter.net/RedDragon733/status/1507144196913868803#m,People were hoping and getting excited that MORBIUS would be 2000s edgelord trash like Venom but it just ended up being boring is very funny,1
Morbius,24 Mar 2022,@DuardoJG,Eduardo G,Pasaré de ir a ver Morbius al cine,https://nitter.net/DuardoJG/status/1507144073110511620#m,I will go from going to see Morbius to the cinema,1
Morbius,24 Mar 2022,@elementbr35,Bromo𖥔 / #JojoLander,"YOU ARE WRONG, MORBIUS IS THE GREATEST MOVIE OF ALL TIME",https://nitter.net/elementbr35/status/1507143941371559954#m,"YOU ARE WRONG, MORBIUS IS THE GREATEST MOVIE OF ALL TIME",1
Morbius,24 Mar 2022,@DylanG9199,Joshua,Just go see #TheBatman again . Instead of #Morbius,https://nitter.net/DylanG9199/status/1507143477834006528#m,Just go see #TheBatman again . Instead of #Morbius,1
Morbius,24 Mar 2022,@Jasamgurlie,BLACKLIVESMATTER,Please don’t tell me the part shown in one of the trailers of Michael Keaton was an end credit scene? Why they spoil that? Sony? #Morbius,https://nitter.net/Jasamgurlie/status/1507143385190129665#m,Please don’t tell me the part shown in one of the trailers of Michael Keaton was an end credit scene? Why they spoil that? Sony? #Morbius,0
Morbius,24 Mar 2022,@MoviePlusGT,MoviePlusGt,En el cuerpo de Michael #Morbius viven 2 personalidades y @kyouzins las capturó perfectamente en su obra. ¿Qué te parece? No te pierdas a una leyenda de #Marvel exclusivamente en cines. 🍿🎥🦇,https://nitter.net/MoviePlusGT/status/1507143205652992007#m,2 personalities live in the body of Michael #Morbius and @kyouzins captured them perfectly in his work. What do you think? Don't miss a #Marvel legend exclusively in theaters. 🍿🎥🦇,0
Morbius,24 Mar 2022,@JuJu_Da_Gamer,JuJu,Morbius got delayed like 8 times. It doesn’t surprise me the early reviews aren’t that good.,https://nitter.net/JuJu_Da_Gamer/status/1507143202893185028#m,Morbius got delayed like 8 times. It doesn’t surprise me the early reviews aren’t that good.,1
Morbius,24 Mar 2022,@lewisjwr,lewisjwr ☆★,"Morbius isn’t a masterpiece? Gosh, whoever could have forseen such a thing",https://nitter.net/lewisjwr/status/1507143198942142470#m,"Morbius isn’t a masterpiece? Gosh, whoever could have forseen such a thing",1
Morbius,24 Mar 2022,@carnageclaps,Carnageclaps,not everyone is gonna hate Morbius,https://nitter.net/carnageclaps/status/1507143179170160642#m,not everyone is gonna hate Morbius,0
Morbius,24 Mar 2022,@verbumproxen,pharmasha,You're telling me you're showing Morbius for two bloody weeks here and not Everything Everywhere 😭,https://nitter.net/verbumproxen/status/1507143087340273664#m,You're telling me you're showing Morbius for two bloody weeks here and not Everything Everywhere 😭,0
Morbius,24 Mar 2022,@TrashmanOrigins,WhoIsSimianRapid?,@Morbius,https://nitter.net/TrashmanOrigins/status/1507143024391995407#m,@Morbius,0
Morbius,24 Mar 2022,@Eddie_fg4,Eddie,Jared Leto can’t catch a break with these characters 😂😂 first DC and now Morbius. 🤦🏻‍♂️🤦🏻‍♂️ I haven’t seen it yet but I’ve been seeing more and more tweets condemning the movie 😂😂,https://nitter.net/Eddie_fg4/status/1507143000937357318#m,Jared Leto can’t catch a break with these characters 😂😂 first DC and now Morbius. 🤦🏻‍♂️🤦🏻‍♂️ I haven’t seen it yet but I’ve been seeing more and more tweets condemning the movie 😂😂,1
Morbius,24 Mar 2022,@RishalPatel,COWBOY RISH 🤠,Kinda wanna see Morbius to see how bad it really is,https://nitter.net/RishalPatel/status/1507142919567904773#m,Kinda wanna see Morbius to see how bad it really is,1
Morbius,24 Mar 2022,@JedElias,The Casual Critic,"So is #Morbius “Let there be Carnage” bad or “Venom” (2018) bad? 🤔 I know most critics didn’t like either one of those movies, but I still had a lot of fun with Carnage.",https://nitter.net/JedElias/status/1507142760901406743#m,"So is #Morbius “Let there be Carnage” bad or “Venom” (2018) bad? 🤔 I know most critics didn’t like either one of those movies, but I still had a lot of fun with Carnage.",1
Morbius,24 Mar 2022,@ChelseaLeiannn,Chelsea,"Sorry, but Morbius is not a real movie. Doesn't exist. Never happened.",https://nitter.net/ChelseaLeiannn/status/1507142626687873057#m,"Sorry, but Morbius is not a real movie. Doesn't exist. Never happened.",1
Morbius,24 Mar 2022,@HutchBucketz,HutchBucketz ⚡️,Morbius is about to be the best movie i’ve ever seen! (Sony if you see this pls invite me to a red carpet haha),https://nitter.net/HutchBucketz/status/1507142376690749440#m,Morbius is about to be the best movie i’ve ever seen! (Sony if you see this pls invite me to a red carpet haha),1
Morbius,24 Mar 2022,@davemabaldwin,Dave Baldwin,Happy to hear that it was just as good as we imagined it would be. #Morbius,https://nitter.net/davemabaldwin/status/1507142067818053632#m,Happy to hear that it was just as good as we imagined it would be. #Morbius,0
Morbius,24 Mar 2022,@MFGrogoom,🕷️,I knew Morbius would be bad but is it really as much of a shit show as everyone is saying?,https://nitter.net/MFGrogoom/status/1507141716721217548#m,I knew Morbius would be bad but is it really as much of a shit show as everyone is saying?,1
Morbius,24 Mar 2022,@mirela_adami,mirela,pensando nele morbius semana que vem,https://nitter.net/mirela_adami/status/1507141700065579020#m,thinking about him morbius next week,0
Morbius,24 Mar 2022,@Zetsub0u1,Lu,"Nobody asked for this, he a trash actor (hehe Im doctor Michael Morbius 💀💀), they wasted my guy Matt Smith, Post credit is the most senseless thing in existence",https://nitter.net/Zetsub0u1/status/1507141591416377344#m,"Nobody asked for this, he a trash actor (hehe Im doctor Michael Morbius 💀💀), they wasted my guy Matt Smith, Post credit is the most senseless thing in existence",1
Morbius,24 Mar 2022,@croquet_13,Crøquet 🪷,"La escena del Joker de Barry Keoghan en The Batman??? Me la pela, estoy demasiado ocupado esperando por el 99% de tomates positivos de la auténtica película del año y de la década: 'MORBIUS: INTO THE MORBIUS-VERSE' 😼😼😼",https://nitter.net/croquet_13/status/1507141454698799105#m,"Barry Keoghan's Joker scene in The Batman??? I'm sorry, I'm too busy waiting for the 99% positive feedback from the true movie of the year and decade: 'MORBIUS: INTO THE MORBIUS-VERSE' 😼😼😼",0
Morbius,24 Mar 2022,@repskywlkr,lour! is seeing djo,man alto miedo estan diciendo cosas horribles de morbius y yo ya me compre las entradas del cine😭,https://nitter.net/repskywlkr/status/1507141395819249669#m,man high fear they are saying horrible things about morbius and I already bought the movie tickets😭,0
Morbius,24 Mar 2022,@buhanizo,lu ! 🕸️,esta morbius en su lista lloro me voy a matar,https://nitter.net/buhanizo/status/1507141283747229698#m,this morbius on your list I cry I'm going to kill myself,1
Morbius,24 Mar 2022,@WalDoubleE,👨🏼‍🦲,Jared Leto really be the worst actor to play any superhero😭. You’re telling me he flopped with Joker AND NOW MORBIUS?!?!?,https://nitter.net/WalDoubleE/status/1507141250041929730#m,Jared Leto really be the worst actor to play any superhero😭. You’re telling me he flopped with Joker AND NOW MORBIUS?!?!?,1
Morbius,24 Mar 2022,@spidersfield,joão 🦇,MORBIUS VAI SER HORRÍVEL KKKKKKKKKKKKKKKKKKKKK,https://nitter.net/spidersfield/status/1507141222690963457#m,MORBIUS IS GOING TO BE HORRIBLE LOL,0
Morbius,Feb 16,@jairmearrependi,jairme,Rindo que teve uma alegoria que foi literalmente isso,https://nitter.net/jairmearrependi/status/2023231159258300882#m,Laughing that there was an allegory that was literally that,0
Morbius,Feb 16,@Kesthecollie,Puppy Bess and Auntie Kes,Speed ✅ Power ✅ Stick ✅,https://nitter.net/Kesthecollie/status/2023370261962051629#m,Speed ✅ Power ✅ Stick ✅,0
Morbius,Feb 16,@zeshmohmand,ZEShan ⚫,بریکنگ نیوز 🚨 نئی ڈیولپمنٹ!!🔥 آئی ایس ایف کے نوجوانوں نے کشمیر ہائی وے اسلام آباد کو بلاک کر دیا!! زبردست 👏,https://nitter.net/zeshmohmand/status/2023426777230774529#m,BREAKING NEWS 🚨 NEW DEVELOPMENT!! 🔥 ISF youth blocked Kashmir Highway Islamabad!! Great 👏,0
Morbius,Feb 15,@meishato,meisha ۶ৎ,things you can burn to reduce stress: - sage - pedophiles - marijuana - racists - lavender,https://nitter.net/meishato/status/2023054431521300548#m,things you can burn to reduce stress: - sage - pedophiles - marijuana - racists - lavender,0
Morbius,Feb 16,@TheDonClub,Don,"You got mad at my opinion, what happened to people being able to share opinions? I guess mine matters to you. One day you’ll have to look me in the eye and apologize for your ignorance.",https://nitter.net/TheDonClub/status/2023431114971574737#m,"You got mad at my opinion, what happened to people being able to share opinions? I guess mine matters to you. One day you’ll have to look me in the eye and apologize for your ignorance.",0
Morbius,Feb 16,@i_il22,امل احمد,عن ايش الاسئله 🌚,https://nitter.net/i_il22/status/2023431114967421034#m,What are the questions about?,0
Morbius,Feb 16,@damasco1812,Sergio,The body as battlefield: Europe’s far right is turning health policy into a fight against science vía @Euractiv euractiv.com/news/the-body-a…,https://nitter.net/damasco1812/status/2023335496970346554#m,The body as battlefield: Europe’s far right is turning health policy into a fight against science vía @Euractiv euractiv.com/news/the-body-a…,0
Morbius,Feb 16,@CHDAngelMom,Casi Weinmann,"Even in death, Charlie still sees the TRUTH & helped exposing her insanity. Wow. She turned out to be a true psychopath. It’s sad. Either she was ALWAYS this way & was great at being a chameleon, or she became a psychopath after his death. I don’t know which. Because ousted or not, she didn’t reveal herself until he passed away. I don’t get it",https://nitter.net/CHDAngelMom/status/2023431114967134507#m,"Even in death, Charlie still sees the TRUTH & helped exposing her insanity. Wow. She turned out to be a true psychopath. It’s sad. Either she was ALWAYS this way & was great at being a chameleon, or she became a psychopath after his death. I don’t know which. Because ousted or not, she didn’t reveal herself until he passed away. I don’t get it",0
Morbius,Feb 16,@BACK300FIRE,BACKFIRE 300🧋🐩,足す以上に抜くことが大事ってのは創作あるあるですからねぇ… 試し描きじゃあ、オラオラオラァ！と勢いで描いたのが意外と気に入って、ほんじゃ背景も描くかと頑張ったら何を描きたかったのかがぼやけたり 侭なりません、はい,https://nitter.net/BACK300FIRE/status/2023431114963259465#m,"Subtracting is more important than adding because there is something creative about it... This is a trial drawing, oh my! I drew it with such vigor that I surprisingly liked it, and when I tried to draw the background too, what I wanted to draw became blurry.",0
Morbius,Feb 16,@ohohohohohohoa,กกต.หัวฆวย.อมย.นห,แบงค์เอาตายแน่ กัดไม่ปล่อยกับประกันสังคม,https://nitter.net/ohohohohohohoa/status/2023309781264662645#m,The bank will surely kill you. Don't let go of Social Security.,0
Morbius,Feb 16,@TheSpiderKong,Miguel Bilhar,"ano passado anularam um gol do inter contra o bahia com uma falta muito parecida e eu fiquei PUTO se voce é a favor dessa falta voce é contra o futebol, simples assim maluco claramente perde o controle da bola antes mesmo do contato esse tipo de falta é INSUPORTAVEL no fut br",https://nitter.net/TheSpiderKong/status/2023413689593037012#m,"last year they canceled a goal from inter against bahia with a very similar foul and I was PISSED if you are in favor of that foul you are against football, simple as that, crazy guy clearly loses control of the ball even before contact, this type of foul is UNBEARABLE in fut br",0
Morbius,Feb 15,@IamFromStars,Alice Taylor's bitch⁷ 🍉 will see TWICE & BTS,Odebrali mi ich dla tego czegoś,https://nitter.net/IamFromStars/status/2023154959051808860#m,They were taken from me for this thing,0
Morbius,26 Mar 2022,@InfamousP,Pip $moke,and he’s gonna get nominated for Worst Actor next year for Morbius 😂😂😂,https://nitter.net/InfamousP/status/1507869573042868224#m,and he’s gonna get nominated for Worst Actor next year for Morbius 😂😂😂,0
Morbius,26 Mar 2022,@cjsjostrand,A guy named Carl and a cat named Pickle,*nerd glasses* Morbius is a Sony Spider-Man Universe picture so it'd be a failure of Sony. It has MCU's Vulture though and kinda no idea where it is in the multiverse canon. New MCU Blade has already made a voice cameo in another MCU movie though.,https://nitter.net/cjsjostrand/status/1507869278623526914#m,*nerd glasses* Morbius is a Sony Spider-Man Universe picture so it'd be a failure of Sony. It has MCU's Vulture though and kinda no idea where it is in the multiverse canon. New MCU Blade has already made a voice cameo in another MCU movie though.,0
Morbius,26 Mar 2022,@priya_gajar,rockstar barbie,what did morbius do to you 😭,https://nitter.net/priya_gajar/status/1507869122469810183#m,what did morbius do to you 😭,0
Morbius,26 Mar 2022,@hsinbloom,toria,acabei de ver batman deram esse ingresso promocional e um jornal do morbius ??? dkkdkdk,https://nitter.net/hsinbloom/status/1507868966177456136#m,"I just saw Batman, did they give you this promotional ticket and a morbius newspaper??? dkkdkdk",0
Morbius,26 Mar 2022,@MoesesKIIINT,Moeses KIIINT,"They're about to disown Morbius then, cause it's looking like it'll do terrible.",https://nitter.net/MoesesKIIINT/status/1507868795704123398#m,"They're about to disown Morbius then, cause it's looking like it'll do terrible.",1
Morbius,26 Mar 2022,@GoodWitchLuzara,🌸 Juliet/Luz/Emma/Marcy/Dilly 🌸,I was going to watch Morbius in cinemas but instead I think imma wait till its on dvd,https://nitter.net/GoodWitchLuzara/status/1507868548965752833#m,I was going to watch Morbius in cinemas but instead I think imma wait till its on dvd,1
Morbius,26 Mar 2022,@qrkhams,key 𓆩♱𓆪,morbius check:,https://nitter.net/qrkhams/status/1507868018436718599#m,morbius check:,0
Morbius,26 Mar 2022,@CptPikmin,SandshrewGaming680,good news! We dont have to watch Morbius!,https://nitter.net/CptPikmin/status/1507867992444473344#m,good news! We dont have to watch Morbius!,0
